"family","sires","mean","mean_error","mean_sigma","lm_intercept","lm_intercept_error","lm_slope","lm_slope_error","lm_sigma","sire_jersey_propn","sire_breed","sire_birth_date","sire_birth_year","sire_region","halfsibs_in_data","halfsibs_total","sire_breeding_window","sire_avg_age_at_col","rounded_ages","children_per_age"
1,102919,0.970542922279078,0.0305816201933351,0.105937839905262,-0.977368520559511,2.00906590053049,0.00321747244515665,0.0033180980519281,0.106226651872497,1,"Jersey","2004-03-19",2004,"SOUTH AUCKLAND",12,12,21,605.416666666667,"2","12"
1,102920,1.0225854957984,0.0285302795788837,0.193501770614809,1.04062439070943,0.0904318306695685,-1.27276085328414e-05,6.0474255028286e-05,0.195589875344589,1,"Jersey","2004-03-23",2004,"NORTHLAND",46,48,1217,1417.30434782609,"1 2 5","1 10 35"
1,102927,0.992048770777097,0.0327794766139322,0.150214432824379,1.29379105936716,0.940125370016335,-0.000628068992010249,0.00195560160901297,0.153700120700412,0,"Holstein","2004-06-27",2004,"NORTHLAND",21,22,50,480.428571428571,"1","21"
1,102928,1.21773552692831,0.0476843038004421,0.178418327548097,1.01446167082727,1.30831372166125,0.000412858550038383,0.00265533648173612,0.185516908761778,0,"Holstein","2004-06-27",2004,"SOUTH AUCKLAND",14,14,48,492.357142857143,"1","14"
1,102931,0.931139983007742,0.0362227685221411,0.165993578633575,0.71680978756374,0.979655775071288,0.000446078702113383,0.0020374628374978,0.17009139659035,1,"Jersey","2004-07-12",2004,"SOUTH AUCKLAND",21,21,63,480.47619047619,"1","21"
1,102934,1.12206078391909,0.0421729447261081,0.163335112584742,1.4933774619457,1.46723375853849,-0.000805808763078572,0.00318269119569362,0.16908449489159,0,"Holstein","2004-07-13",2004,"SOUTH AUCKLAND",15,16,28,460.8,"1","15"
1,102941,1.14102184332029,0.0617376854850765,0.20476073817897,5.69212062225657,3.42736656969958,-0.00981802050760916,0.00739269451907152,0.197362414414358,0,"Holstein","2004-07-16",2004,"SOUTH AUCKLAND",11,12,28,463.545454545455,"1","11"
1,102945,1.05667441175568,0.0401883645568779,0.179727830107444,2.02367294414987,0.648712529258692,-0.00209261746893355,0.00140130342151343,0.174178125872734,1,"Jersey","2004-07-22",2004,"SOUTH AUCKLAND",20,21,124,462.1,"1","20"
1,102947,1.08746928105755,0.0682936163933712,0.215963377452867,0.628685024692252,0.609985331125311,0.00108408378158152,0.00143184942113041,0.221273323135991,0.375,"Mix","2004-07-23",2004,"SOUTH AUCKLAND",10,15,105,423.2,"1","10"
1,102948,0.944027084384705,0.0346212720442383,0.166037787846943,1.15629482581328,0.355915371755458,-0.000472116628261979,0.000787744403221658,0.168510069733891,1,"Jersey","2004-07-09",2004,"SOUTH AUCKLAND",23,23,124,449.608695652174,"1","23"
1,102949,1.03532943305422,0.0165018527012872,0.155678167027921,0.984835747600219,0.0498415830484338,3.09672613882792e-05,2.88464237003837e-05,0.155543495665083,1,"Jersey","2004-07-17",2004,"SOUTH AUCKLAND",89,96,1497,1630.55056179775,"1 5","17 72"
1,102950,1.01125261638063,0.0457836995104872,0.165075476165497,2.12583935450074,1.25878015448134,-0.00243400429960717,0.00274703795815625,0.166573891799902,1,"Jersey","2004-07-20",2004,"SOUTH AUCKLAND",13,14,39,457.923076923077,"1","13"
1,102952,0.984585629630723,0.0347366208646016,0.129972534049602,1.47560294366209,1.56983003770655,-0.00109410192526487,0.00349702977591277,0.134731310325266,0.75,"Jersey","2004-07-24",2004,"SOUTH AUCKLAND",14,14,36,448.785714285714,"1","14"
1,102953,0.963826953055002,0.0310830656771181,0.139007695606253,-0.135898633890605,0.800521185601167,0.00236449276917998,0.0017199409235985,0.135862269493843,1,"Jersey","2004-07-25",2004,"SOUTH AUCKLAND",20,20,52,465.1,"1","20"
1,102957,0.954000069866563,0.0454211492503119,0.143634285573435,-3.28950410014583,3.14670324176226,0.0091415428048522,0.00677811881235707,0.137513982676421,0.625,"Mix","2004-07-22",2004,"SOUTH AUCKLAND",10,10,14,464.2,"1","10"
1,102959,0.986990104155062,0.0459964996704751,0.205702599980458,2.32784825838975,2.00241418670741,-0.00294499924057696,0.00439681537996052,0.208753830339273,0,"Holstein","2004-07-28",2004,"TARANAKI",20,20,27,455.3,"1","20"
1,102966,1.010203707867,0.0408675585345018,0.168501260498863,0.179035365635376,2.51409816914675,0.00179518000481992,0.00542925789630718,0.173396592038904,0.375,"Mix","2004-07-30",2004,"SOUTH AUCKLAND",17,17,17,463,"1","17"
1,102969,0.9351941966026,0.0527263875001413,0.197284077267809,0.288511692462325,0.661378302938308,0.00146949440966789,0.00149809106734497,0.197571624678271,1,"Jersey","2004-07-21",2004,"SOUTH AUCKLAND",14,16,118,440.071428571429,"1","14"
1,102973,0.967549604245407,0.0384329298053516,0.138571899079503,1.9653922564907,3.26192972071726,-0.00218530230444555,0.00714317762529439,0.144121804525464,0,"Holstein","2004-08-02",2004,"SOUTH AUCKLAND",13,13,14,456.615384615385,"1","13"
1,102975,0.964081767578292,0.0446073984297626,0.223036992148813,1.05702652949927,0.343944722631171,-0.000231851830774743,0.000850435934281799,0.227466797412876,1,"Jersey","2004-08-02",2004,"SOUTH CANTERBURY",25,27,136,400.88,"1","25"
1,102976,1.05873769881812,0.0397754493625548,0.143412422181313,3.88666122675954,0.885181845961378,-0.00607954454493772,0.00190190041100394,0.107851208455072,0,"Holstein","2004-07-27",2004,"SOUTH AUCKLAND",13,14,36,465.153846153846,"1","13"
1,102977,0.911104841108081,0.0532673484197039,0.225994219700395,-1.3413313130331,1.07078519604525,0.00491202456682108,0.00233272141551407,0.206131867930249,1,"Jersey","2004-07-30",2004,"SOUTH AUCKLAND",18,19,53,458.555555555556,"1","18"
1,102978,1.07161420894309,0.0489099936382426,0.229408204973677,-0.654465947368569,2.94662500874879,0.00381837741969396,0.00651749934589983,0.233081900798323,0,"Holstein","2004-07-31",2004,"SOUTH AUCKLAND",22,22,22,452.045454545455,"1","22"
1,102979,0.892006447941875,0.0351805072838951,0.121868852103507,-1.00363201028912,1.85737640403995,0.00422661863596655,0.00414056736932157,0.121636874732646,0.3125,"Mix","2004-08-01",2004,"SOUTH AUCKLAND",12,12,29,448.5,"1","12"
1,102984,0.827558327275482,0.027742968164624,0.110971872658496,0.893569946051486,1.33484040647798,-0.000145962672804872,0.00295087126707142,0.114856765019584,0,"Holstein","2004-08-01",2004,"SOUTH AUCKLAND",16,18,25,452.25,"1","16"
1,102985,0.952684856475168,0.0291496280799844,0.0966783791197161,-0.887814049167297,3.80232800709674,0.00392202401434853,0.00810233961020185,0.100606727834737,0,"Holstein","2004-07-21",2004,"SOUTH AUCKLAND",11,11,8,469.272727272727,"1","11"
1,102997,0.972864898555214,0.0300011244067029,0.169711988089607,2.07406592035243,0.789553019376906,-0.00239847758627218,0.00171848571227457,0.167175187487684,1,"Jersey","2004-07-29",2004,"SOUTH AUCKLAND",32,38,38,459.125,"1","32"
1,103006,0.952536831363325,0.0275339834009536,0.165203900405721,0.934965717258711,0.0719066491980669,1.440616064511e-05,5.43335630101154e-05,0.167442744979257,0,"Holstein","2004-07-31",2004,"SOUTH AUCKLAND",36,38,1144,1219.69444444444,"1 4","11 25"
1,103007,0.967274882658653,0.0348162233215117,0.16330256256475,-0.162557495960363,1.00201441357322,0.00255119699575268,0.00226123132930316,0.162251674180861,0,"Holstein","2004-08-03",2004,"SOUTH AUCKLAND",22,23,63,442.863636363636,"1","22"
1,103008,1.0660832996049,0.037959872174182,0.156512562509097,0.921278971814287,0.734753788573598,0.000324331168964481,0.00164335532096127,0.161436014258644,0.375,"Mix","2004-08-07",2004,"SOUTH AUCKLAND",17,19,112,446.470588235294,"1","17"
1,103017,1.06471836657574,0.0324607015219457,0.148753621835684,1.09018676596661,0.0577220132102787,-2.60946715070307e-05,4.84852177751709e-05,0.151467789289158,0.5,"Mix","2004-08-09",2004,"TARANAKI",21,22,1491,976,"1 5","13 8"
1,103028,1.0057998286527,0.0346515147542595,0.154966285027722,0.409553354060804,0.505773075450748,0.000755651067222475,0.000639514554964957,0.153375470480786,0,"Holstein","2004-08-11",2004,"SOUTH AUCKLAND",20,23,182,789.05,"2","20"
1,103044,0.891039885890705,0.0304757476751477,0.101076620244011,-0.257421412852865,1.01629272670971,0.00247707338944692,0.00219104482160322,0.099699652911043,0.6875,"Mix","2004-07-27",2004,"SOUTH AUCKLAND",11,12,48,463.636363636364,"1","11"
1,103052,1.19162068074998,0.0378928941554608,0.141782227323023,1.97860595837858,1.26254315632643,-0.00175107976586148,0.00280789074050373,0.14523687139578,0,"Holstein","2004-08-10",2004,"SOUTH AUCKLAND",14,16,39,449.428571428571,"1","14"
1,103053,1.10481505714736,0.0399702691548827,0.132566385556262,1.18845096963101,0.353685065928015,-0.000203313820402255,0.000853703170805377,0.139298998966104,0.3125,"Mix","2004-08-15",2004,"SOUTH AUCKLAND",11,12,130,411.363636363636,"1","11"
1,103062,0.927291615765848,0.0507114642474224,0.189744924795491,1.96663256624067,0.580941747139644,-0.00226541698686713,0.00126213251299719,0.175351759469027,1,"Jersey","2004-07-12",2004,"SOUTH AUCKLAND",14,17,130,458.785714285714,"1","14"
1,103063,0.907216043775257,0.0248440129445601,0.0823982692238385,0.516360099542985,0.822908185837994,0.000814900566064252,0.00171484410041317,0.0857858444923571,1,"Jersey","2004-07-20",2004,"SOUTH AUCKLAND",11,11,36,479.636363636364,"1","11"
1,103069,1.13674565287332,0.0241528729738526,0.113287016041571,0.959962990170363,0.551288588711712,0.000399221779867071,0.00124370596809851,0.115786772825544,1,"Jersey","2004-08-16",2004,"SOUTH AUCKLAND",22,27,72,442.818181818182,"1","22"
1,103070,1.02483211595165,0.0449670853275727,0.179868341310291,0.50544261558045,3.43742236466695,0.00111666648830142,0.00738964307097636,0.186029769564005,0.666666667,"Mix","2004-07-20",2004,"SOUTH AUCKLAND",16,17,13,465.125,"1","16"
1,103071,1.14939076534589,0.0586776544049327,0.21156529168094,1.17374193695391,0.909056619208991,-5.58119236432194e-05,0.00207878178595415,0.220965500472982,0,"Holstein","2004-07-28",2004,"TARANAKI",13,13,83,436.307692307692,"1","13"
1,103073,0.91090757061473,0.0357829743842698,0.175300057441084,0.618074375133531,0.377845870469905,0.000678247123291717,0.000871147728213149,0.176820457709327,1,"Jersey","2004-07-31",2004,"SOUTH AUCKLAND",24,25,130,431.75,"1","24"
1,103074,0.947952226962678,0.0341226966969684,0.136490786787874,0.802909898908574,0.385924733964328,0.000340375073168914,0.000901898265778149,0.14056815780644,1,"Jersey","2004-08-06",2004,"SOUTHLAND",16,16,115,426.125,"1","16"
1,103077,1.13925182453761,0.0354848731905126,0.162612117421433,0.620226415302811,1.03711969885748,0.00115144026980041,0.0022994153117841,0.16574637156098,0.0625,"Holstein","2004-07-26",2004,"SOUTH AUCKLAND",21,22,35,450.761904761905,"1","21"
1,103087,1.0561419462732,0.0546397939421391,0.21161901197811,1.09518788576034,1.33247645146562,-8.95275286314776e-05,0.00305243700044085,0.219600161622882,1,"Jersey","2004-08-15",2004,"TARANAKI",15,17,47,436.133333333333,"1","15"
1,103098,1.04990021194208,0.0106002577891007,0.174502266655624,1.08278273447156,0.0430131065298534,-2.10327194410163e-05,2.66628004497574e-05,0.174624458999074,1,"Jersey","2004-08-24",2004,"SOUTH AUCKLAND",271,279,1503,1563.39852398524,"1 4 5","25 149 97"
1,103099,1.0782588772768,0.0199391433881394,0.172678047038293,1.01980865322571,0.0625431661739513,4.4524683911069e-05,4.51555524648809e-05,0.172710429575216,1,"Jersey","2004-08-24",2004,"SOUTH AUCKLAND",75,94,1122,1312.76,"1 4","15 60"
1,103100,0.961367251789005,0.040753904569795,0.141175666643397,0.221599833835482,2.80383980353526,0.00162229696919632,0.00614806192982504,0.147553486315802,0.625,"Mix","2004-07-28",2004,"SOUTH AUCKLAND",12,12,16,456,"1","12"
1,103104,0.982034196494638,0.0300682626530958,0.11645388050483,1.55108284605486,0.989730782202162,-0.00129114048455655,0.00224455680033179,0.119340645741325,0,"Holstein","2004-08-07",2004,"SOUTH AUCKLAND",15,15,44,440.733333333333,"1","15"
1,103108,1.02880914827008,0.0458349153295748,0.158776804222882,0.957207143954505,0.443623778350093,0.000172916895107043,0.00106504739844643,0.166307472406912,0.625,"Mix","2004-08-18",2004,"TARANAKI",12,12,128,414.083333333333,"1","12"
1,103115,1.00099929798578,0.0410127203522723,0.18341446129974,1.01820603033035,0.606421706133602,-4.13772570507825e-05,0.00145474592706231,0.188436211058768,1,"Jersey","2004-08-29",2004,"SOUTH AUCKLAND",20,28,71,415.85,"1","20"
1,103120,1.09643972284564,0.0291970865364899,0.105271592601474,0.227846212524714,0.862953230886278,0.00200598963122615,0.00199182390474972,0.105209036134809,0,"Holstein","2004-08-11",2004,"SOUTH AUCKLAND",13,15,34,433,"1","13"
1,103121,1.18312420969513,0.041258121073742,0.15437375347998,1.35139832872793,0.494682022382632,-0.000403051782114498,0.0011804373404108,0.159902427303076,0,"Holstein","2004-08-13",2004,"SOUTH AUCKLAND",14,14,104,417.5,"1","14"
1,103127,1.12743000334017,0.0501664638056761,0.187705719866836,1.22861841390988,1.62886713850165,-0.000241582153474753,0.00388683903545765,0.195338867727713,0.5,"Mix","2004-08-28",2004,"SOUTH AUCKLAND",14,14,50,418.857142857143,"1","14"
1,103132,0.996274871637942,0.0494802557605904,0.156470307411133,5.25651555410168,4.31222899036694,-0.00971105694657792,0.00982891349184132,0.156677937257575,0,"Holstein","2004-08-13",2004,"SOUTH AUCKLAND",10,10,11,438.7,"1","10"
1,103150,0.928489946287731,0.0467515171633675,0.198349888901859,2.20122876005781,0.631898144886239,-0.00278295658987626,0.0013784954804412,0.182524462226879,1,"Jersey","2004-08-07",2004,"WELLINGTON",18,20,144,457.333333333333,"1","18"
1,103151,1.07020546967517,0.042857904788366,0.142143589483786,1.06176140020597,0.62412030521292,2.02584000351684e-05,0.00149341656917588,0.149830967481613,0.375,"Mix","2004-08-28",2004,"TARANAKI",11,11,127,416.818181818182,"1","11"
1,103165,1.00869597735859,0.0320559240930008,0.166567467637946,0.8953038543075,0.322658278054099,0.000257384390279902,0.000728639566734405,0.169443821797534,1,"Jersey","2004-07-25",2004,"SOUTH AUCKLAND",27,28,128,440.555555555556,"1","27"
1,103166,1.08530353016187,0.0176654933933236,0.170359848805841,1.07055583981897,0.0634242944022049,8.58599358893785e-06,3.54485172389149e-05,0.171238146484752,0,"Holstein","2004-07-23",2004,"WAIRARAPA",93,96,1582,1717.64516129032,"1 5","12 81"
1,103167,1.03173413628438,0.0291537978417816,0.123689088907593,1.48862023381649,1.40982261423547,-0.00101895053346276,0.00314348643890038,0.127079216582598,0,"Holstein","2004-08-01",2004,"SOUTH AUCKLAND",18,18,49,448.388888888889,"1","18"
1,103171,1.04772211096704,0.0299078595940347,0.115832642128406,0.506614166598907,0.809382618657455,0.0012743945934247,0.00190486845444681,0.118187839184676,0,"Holstein","2004-08-28",2004,"SOUTH CANTERBURY",15,16,42,424.6,"1","15"
1,103177,1.11249418753486,0.0498015887985439,0.18634048260115,0.646546308926748,1.90432921891101,0.00107751408994279,0.00440217703748505,0.193466969971531,0,"Holstein","2004-08-20",2004,"SOUTH AUCKLAND",14,15,26,432.428571428571,"1","14"
1,103188,1.1388304877665,0.0428320278084485,0.142057765250692,1.89472704381852,0.463172175189768,-0.00183066096798154,0.00111761625422925,0.131427628111053,0.0625,"Holstein","2004-08-12",2004,"SOUTH AUCKLAND",11,11,111,412.909090909091,"1","11"
1,103197,1.05449990087108,0.0592911259803847,0.213777194902272,1.56012976340593,0.923347719526755,-0.00116401420452505,0.00212098707240403,0.220287527942657,0,"Holstein","2004-08-16",2004,"SOUTH AUCKLAND",13,14,122,434.384615384615,"1","13"
1,103214,0.888720953462566,0.0382695371109444,0.175373050621824,-0.292648430576781,1.33130779324214,0.00268144801824754,0.00302051303337192,0.176309569785953,0.3125,"Mix","2004-08-09",2004,"SOUTH AUCKLAND",21,21,35,440.571428571429,"1","21"
1,103223,1.10812481816944,0.0765641575011548,0.242117124835515,6.784932190847,7.84268027630913,-0.0138121833885099,0.019080987025022,0.248785633014327,0,"Holstein","2004-09-15",2004,"SOUTH AUCKLAND",10,10,10,411,"1","10"
1,103225,1.13673688417173,0.038586151102306,0.139124346322165,1.10474878849627,1.19217734185266,7.59812248823369e-05,0.0028301567277729,0.14530588014773,0.266666667,"Mix","2004-09-04",2004,"SOUTH AUCKLAND",13,13,31,421,"1","13"
1,103228,1.33493434266226,0.0527641687932121,0.174998950262064,-1.29039667756803,1.3059714586218,0.00654844472166287,0.00325548663018684,0.153212383521687,0,"Holstein","2004-09-21",2004,"SOUTH AUCKLAND",11,13,40,400.909090909091,"1","11"
1,103245,1.15218931742454,0.0238156100228301,0.111705112580891,2.01538117705932,0.764828917292618,-0.00196443787234564,0.00173975196908897,0.110980879233824,0,"Holstein","2004-08-19",2004,"SOUTH AUCKLAND",22,22,39,439.409090909091,"1","22"
1,103249,1.1663065887781,0.0493457642105309,0.170938741501907,2.97874875849527,1.02735322214658,-0.00431705161504684,0.00244468207637208,0.156529667177743,1,"Jersey","2004-08-31",2004,"SOUTH AUCKLAND",12,12,42,419.833333333333,"1","12"
1,103255,0.910315091923862,0.0370916870629614,0.152932943592946,1.29109462235725,1.27660394943436,-0.00093992333633913,0.0031497824166246,0.157481709404094,1,"Jersey","2004-09-20",2004,"SOUTH AUCKLAND",17,17,44,405.117647058824,"1","17"
1,103258,1.0976124195334,0.0371266104997864,0.153076936611785,0.700935756779999,1.06241412115625,0.000894126659613876,0.00239318238961286,0.157366661999977,0,"Holstein","2004-08-02",2004,"SOUTH AUCKLAND",17,17,37,443.647058823529,"1","17"
1,103260,1.04634051402968,0.041896835606242,0.156763604428549,1.66923873191208,1.36530488002888,-0.00150199363595481,0.00329050681639842,0.161766386747802,0,"Holstein","2004-09-11",2004,"SOUTH AUCKLAND",14,14,39,414.714285714286,"1","14"
1,103261,1.13341482659775,0.0463018956124703,0.146419450118763,-0.639628787188155,2.6797721558213,0.00428996761138618,0.00648281022556269,0.151217715045828,0,"Holstein","2004-09-12",2004,"SOUTH AUCKLAND",10,10,23,413.3,"1","10"
1,103262,1.1189548452599,0.0285265679916608,0.110482922756156,1.0546944011357,0.669659893957126,0.000153073949795618,0.00159362959633047,0.11461288332273,0,"Holstein","2004-09-12",2004,"SOUTH AUCKLAND",15,15,55,419.8,"1","15"
1,103263,1.21448730380075,0.0370586091987113,0.128374787980015,3.00301498510703,1.60003301340549,-0.00433845404804434,0.00388020216060041,0.126939554969398,0,"Holstein","2004-09-17",2004,"SOUTH AUCKLAND",12,13,23,412.25,"1","12"
1,103273,1.01966052980121,0.056699451123162,0.19641266021317,4.10492800126223,1.69785449086454,-0.00721278193211225,0.00396743798725811,0.17858980423102,0,"Holstein","2004-09-02",2004,"SOUTH AUCKLAND",12,12,50,427.75,"1","12"
1,103275,0.983492007316148,0.0438790878917809,0.138757859388743,0.486451680934646,3.16170914706063,0.00106523859061616,0.00677532713293923,0.146948083245493,1,"Jersey","2004-07-23",2004,"SOUTH AUCKLAND",10,10,14,466.6,"1","10"
1,103276,0.910727779446057,0.0387637823920227,0.168967410116228,1.29354061566145,0.378895362185998,-0.000848116125010787,0.000835040086698146,0.168819459866384,1,"Jersey","2004-07-14",2004,"SOUTH AUCKLAND",19,20,135,451.368421052632,"1","19"
1,103278,0.960275115102821,0.0482766714731884,0.167235295623747,2.40971973063435,0.45329272960545,-0.00325474090313966,0.00101473812005893,0.123142000312169,0.5625,"Mix","2004-07-21",2004,"SOUTH AUCKLAND",12,13,94,445.333333333333,"1","12"
1,103283,0.990724535174522,0.036180182213438,0.169700096847193,0.395680263034708,1.10493087630399,0.00142169569798826,0.00263846525971435,0.172642234760154,0,"Holstein","2004-08-26",2004,"SOUTH AUCKLAND",22,23,29,418.545454545455,"1","22"
1,103299,1.12652888395264,0.038682212170779,0.144735584905552,-0.0408420576785068,1.66975934721947,0.00286220546109212,0.00409283720433952,0.147666610437029,0,"Holstein","2004-09-10",2004,"SOUTH AUCKLAND",14,14,29,407.857142857143,"1","14"
